specie	record_number	process	QDB_process	type	element	ionic_state	initial_state_conf	initial_state	final_state	reaction_formula	x_unit	y_unit	reference_number	author	title_of_record	journal_name	volume_and_issue_No	page_number	date_of_publication	DOI
O4+	rowB201206323	Electron Impact Electronic Excitation	EEX	R	O	1	1s22s12p1,3p2	O4+(1s22s12p1,3p2)	O4+(1s22p2,3P2) + e	e + O4+(1s22s12p1,3p2) -> O4+(1s22p2,3P2) + e	eV	1E-16 cm^2	2012000444	U. I. Safronova  A. S. Shlyaptseva	Cross Sections and rate coefficients for excitation of Δn=0 transitions in Be-like ions with 6≤Z≤54	ADNDT	60	1/-	1995	10.1006/adnd.1995.1003
O4+	rowB201206337	Electron Impact Electronic Excitation	EEX	R	O	1	1s22s12p1,3P1	O4+(1s22s12p1,3P1)	O4+(1s22p2,1D2) + e	e + O4+(1s22s12p1,3P1) -> O4+(1s22p2,1D2) + e	eV	1E-16 cm^2	2012000444	U. I. Safronova  A. S. Shlyaptseva	Cross Sections and rate coefficients for excitation of Δn=0 transitions in Be-like ions with 6≤Z≤54	ADNDT	60	1/-	1995	10.1006/adnd.1995.1003
O	rowB201206340	Electron Impact Electronic Excitation	EEX	R	O	0	1s22s22p4,3P	O(1s22s22p4,3P)	O(1s22s22p4,1D) + e	e + O(1s22s22p4,3P) -> O(1s22s22p4,1D) + e	eV	1E-16 cm^2	2012000470	R. R. Laher  F. R. Gilmore	Updated Excitation and Ionization Cross Sections for Electron Impact on Atomic Oxygen	J. Phys. Chem. Ref. Data	19	277/-	1990	10.1063/1.555872
O4+	rowB201206349	Electron Impact Electronic Excitation	EEX	R	O	1	1s22s12p1,3p0	O4+(1s22s12p1,3p0)	O4+(1s22p2,3P0) + e	e + O4+(1s22s12p1,3p0) -> O4+(1s22p2,3P0) + e	eV	1E-16 cm^2	2012000444	U. I. Safronova  A. S. Shlyaptseva	Cross Sections and rate coefficients for excitation of Δn=0 transitions in Be-like ions with 6≤Z≤54	ADNDT	60	1/-	1995	10.1006/adnd.1995.1003
O4+	rowB201206362	Electron Impact Electronic Excitation	EEX	R	O	1	1s22s12p1,3P0	O4+(1s22s12p1,3P0)	O4+(1s22p2,1S0) + e	e + O4+(1s22s12p1,3P0) -> O4+(1s22p2,1S0) + e	eV	1E-16 cm^2	2012000444	U. I. Safronova  A. S. Shlyaptseva	Cross Sections and rate coefficients for excitation of Δn=0 transitions in Be-like ions with 6≤Z≤54	ADNDT	60	1/-	1995	10.1006/adnd.1995.1003
O4+	rowB201206386	Electron Impact Electronic Excitation	EEX	R	O	1	1s22s12p1,3P1	O4+(1s22s12p1,3P1)	O4+(1s22p2,1S0) + e	e + O4+(1s22s12p1,3P1) -> O4+(1s22p2,1S0) + e	eV	1E-16 cm^2	2012000444	U. I. Safronova  A. S. Shlyaptseva	Cross Sections and rate coefficients for excitation of Δn=0 transitions in Be-like ions with 6≤Z≤54	ADNDT	60	1/-	1995	10.1006/adnd.1995.1003
O4+	rowB201206396	Electron Impact Electronic Excitation	EEX	R	O	1	1s22s12p1,1p1	O4+(1s22s12p1,1p1)	O4+(1s22p2,3P0) + e	e + O4+(1s22s12p1,1p1) -> O4+(1s22p2,3P0) + e	eV	1E-16 cm^2	2012000444	U. I. Safronova  A. S. Shlyaptseva	Cross Sections and rate coefficients for excitation of Δn=0 transitions in Be-like ions with 6≤Z≤54	ADNDT	60	1/-	1995	10.1006/adnd.1995.1003
O	rowB201206409	Electron Impact Electronic Excitation	EEX	R	O	0	1s22s22p4,3P	O(1s22s22p4,3P)	O(1s22s22p4,1S) + e	e + O(1s22s22p4,3P) -> O(1s22s22p4,1S) + e	eV	1E-16 cm^2	2012000470	R. R. Laher  F. R. Gilmore	Updated Excitation and Ionization Cross Sections for Electron Impact on Atomic Oxygen	J. Phys. Chem. Ref. Data	19	277/-	1990	10.1063/1.555872
O	rowB201206410	Electron Impact Electronic Excitation	EEX	R	O	0	1s22s22p4,3P	O(1s22s22p4,3P)	O(1s22s12p5,3Po) + e	e + O(1s22s22p4,3P) -> O(1s22s12p5,3Po) + e	eV	1E-16 cm^2	2012000470	R. R. Laher  F. R. Gilmore	Updated Excitation and Ionization Cross Sections for Electron Impact on Atomic Oxygen	J. Phys. Chem. Ref. Data	19	277/-	1990	10.1063/1.555872
O	rowB201206411	Electron Impact Electronic Excitation	EEX	R	O	0	1s22s22p4,3P	O(1s22s22p4,3P)	O(1s22s22p33s1,5So) + e	e + O(1s22s22p4,3P) -> O(1s22s22p33s1,5So) + e	eV	1E-16 cm^2	2012000470	R. R. Laher  F. R. Gilmore	Updated Excitation and Ionization Cross Sections for Electron Impact on Atomic Oxygen	J. Phys. Chem. Ref. Data	19	277/-	1990	10.1063/1.555872
O4+	rowB201206416	Electron Impact Electronic Excitation	EEX	R	O	1	1s22s12p1,3p0	O4+(1s22s12p1,3p0)	O4+(1s22p2,3P2) + e	e + O4+(1s22s12p1,3p0) -> O4+(1s22p2,3P2) + e	eV	1E-16 cm^2	2012000444	U. I. Safronova  A. S. Shlyaptseva	Cross Sections and rate coefficients for excitation of Δn=0 transitions in Be-like ions with 6≤Z≤54	ADNDT	60	1/-	1995	10.1006/adnd.1995.1003
O	rowB201206422	Electron Impact Electronic Excitation	EEX	R	O	0	1s22s22p4,3P	O(1s22s22p4,3P)	O(1s22s22p33s1,3So) + e	e + O(1s22s22p4,3P) -> O(1s22s22p33s1,3So) + e	eV	1E-16 cm^2	2012000470	R. R. Laher  F. R. Gilmore	Updated Excitation and Ionization Cross Sections for Electron Impact on Atomic Oxygen	J. Phys. Chem. Ref. Data	19	277/-	1990	10.1063/1.555872
O	rowB201206423	Electron Impact Electronic Excitation	EEX	R	O	0	1s22s22p4	O(1s22s22p4)	O(1s22s22p33p1,5P) + e	e + O(1s22s22p4) -> O(1s22s22p33p1,5P) + e	eV	1E-16 cm^2	2012000470	R. R. Laher  F. R. Gilmore	Updated Excitation and Ionization Cross Sections for Electron Impact on Atomic Oxygen	J. Phys. Chem. Ref. Data	19	277/-	1990	10.1063/1.555872
O	rowB201206424	Electron Impact Electronic Excitation	EEX	R	O	0	1s22s22p4,3P	O(1s22s22p4,3P)	O(1s22s22p33p1,3P) + e	e + O(1s22s22p4,3P) -> O(1s22s22p33p1,3P) + e	eV	1E-16 cm^2	2012000470	R. R. Laher  F. R. Gilmore	Updated Excitation and Ionization Cross Sections for Electron Impact on Atomic Oxygen	J. Phys. Chem. Ref. Data	19	277/-	1990	10.1063/1.555872
O	rowB201206425	Electron Impact Electronic Excitation	EEX	R	O	0	1s22s22p4,3P	O(1s22s22p4,3P)	O(1s22s22p33p1,5Do) + e	e + O(1s22s22p4,3P) -> O(1s22s22p33p1,5Do) + e	eV	1E-16 cm^2	2012000470	R. R. Laher  F. R. Gilmore	Updated Excitation and Ionization Cross Sections for Electron Impact on Atomic Oxygen	J. Phys. Chem. Ref. Data	19	277/-	1990	10.1063/1.555872
O	rowB201206426	Electron Impact Electronic Excitation	EEX	R	O	0	1s22s22p4,3P	O(1s22s22p4,3P)	O(1s22s22p33p1,3Do) + e	e + O(1s22s22p4,3P) -> O(1s22s22p33p1,3Do) + e	eV	1E-16 cm^2	2012000470	R. R. Laher  F. R. Gilmore	Updated Excitation and Ionization Cross Sections for Electron Impact on Atomic Oxygen	J. Phys. Chem. Ref. Data	19	277/-	1990	10.1063/1.555872
O	rowB201206427	Electron Impact Electronic Excitation	EEX	R	O	0	1s22s22p4,3P	O(1s22s22p4,3P)	O(1s22s22p34s1,5So) + e	e + O(1s22s22p4,3P) -> O(1s22s22p34s1,5So) + e	eV	1E-16 cm^2	2012000470	R. R. Laher  F. R. Gilmore	Updated Excitation and Ionization Cross Sections for Electron Impact on Atomic Oxygen	J. Phys. Chem. Ref. Data	19	277/-	1990	10.1063/1.555872
O	rowB201206428	Electron Impact Electronic Excitation	EEX	R	O	0	1s22s22p4,3P	O(1s22s22p4,3P)	O(1s22s22p34s1,3So) + e	e + O(1s22s22p4,3P) -> O(1s22s22p34s1,3So) + e	eV	1E-16 cm^2	2012000470	R. R. Laher  F. R. Gilmore	Updated Excitation and Ionization Cross Sections for Electron Impact on Atomic Oxygen	J. Phys. Chem. Ref. Data	19	277/-	1990	10.1063/1.555872
O	rowB201206429	Electron Impact Electronic Excitation	EEX	R	O	0	1s22s22p4,3P	O(1s22s22p4,3P)	O(1s22s22p34p1,5P) + e	e + O(1s22s22p4,3P) -> O(1s22s22p34p1,5P) + e	eV	1E-16 cm^2	2012000470	R. R. Laher  F. R. Gilmore	Updated Excitation and Ionization Cross Sections for Electron Impact on Atomic Oxygen	J. Phys. Chem. Ref. Data	19	277/-	1990	10.1063/1.555872
O	rowB201206430	Electron Impact Electronic Excitation	EEX	R	O	0	1s22s22p4,3P	O(1s22s22p4,3P)	O(1s22s22p34p1,3P) + e	e + O(1s22s22p4,3P) -> O(1s22s22p34p1,3P) + e	eV	1E-16 cm^2	2012000470	R. R. Laher  F. R. Gilmore	Updated Excitation and Ionization Cross Sections for Electron Impact on Atomic Oxygen	J. Phys. Chem. Ref. Data	19	277/-	1990	10.1063/1.555872
O	rowB201206431	Electron Impact Electronic Excitation	EEX	R	O	0	1s22s22p4,3P	O(1s22s22p4,3P)	O(1s22s22p34d1,5Do) + e	e + O(1s22s22p4,3P) -> O(1s22s22p34d1,5Do) + e	eV	1E-16 cm^2	2012000470	R. R. Laher  F. R. Gilmore	Updated Excitation and Ionization Cross Sections for Electron Impact on Atomic Oxygen	J. Phys. Chem. Ref. Data	19	277/-	1990	10.1063/1.555872
O	rowB201206432	Electron Impact Electronic Excitation	EEX	R	O	0	1s22s22p4,3P	O(1s22s22p4,3P)	O(1s22s22p34d1,3Do) + e	e + O(1s22s22p4,3P) -> O(1s22s22p34d1,3Do) + e	eV	1E-16 cm^2	2012000470	R. R. Laher  F. R. Gilmore	Updated Excitation and Ionization Cross Sections for Electron Impact on Atomic Oxygen	J. Phys. Chem. Ref. Data	19	277/-	1990	10.1063/1.555872
O	rowB201206433	Electron Impact Electronic Excitation	EEX	R	O	0	1s22s22p4,3P	O(1s22s22p4,3P)	O(1s22s22p3ns,5So) + e	e + O(1s22s22p4,3P) -> O(1s22s22p3ns,5So) + e	eV	1E-16 cm^2	2012000470	R. R. Laher  F. R. Gilmore	Updated Excitation and Ionization Cross Sections for Electron Impact on Atomic Oxygen	J. Phys. Chem. Ref. Data	19	277/-	1990	10.1063/1.555872
O	rowB201206434	Electron Impact Electronic Excitation	EEX	R	O	0	1s22s22p4,3P	O(1s22s22p4,3P)	O(1s22s22p3ns,3So) + e	e + O(1s22s22p4,3P) -> O(1s22s22p3ns,3So) + e	eV	1E-16 cm^2	2012000470	R. R. Laher  F. R. Gilmore	Updated Excitation and Ionization Cross Sections for Electron Impact on Atomic Oxygen	J. Phys. Chem. Ref. Data	19	277/-	1990	10.1063/1.555872
O	rowB201206435	Electron Impact Electronic Excitation	EEX	R	O	0	1s22s22p4,3P	O(1s22s22p4,3P)	O(1s22s22p3np,5P) + e	e + O(1s22s22p4,3P) -> O(1s22s22p3np,5P) + e	eV	1E-16 cm^2	2012000470	R. R. Laher  F. R. Gilmore	Updated Excitation and Ionization Cross Sections for Electron Impact on Atomic Oxygen	J. Phys. Chem. Ref. Data	19	277/-	1990	10.1063/1.555872
O	rowB201206436	Electron Impact Electronic Excitation	EEX	R	O	0	1s22s22p4,3P	O(1s22s22p4,3P)	O(1s22s22p3np,3P) + e	e + O(1s22s22p4,3P) -> O(1s22s22p3np,3P) + e	eV	1E-16 cm^2	2012000470	R. R. Laher  F. R. Gilmore	Updated Excitation and Ionization Cross Sections for Electron Impact on Atomic Oxygen	J. Phys. Chem. Ref. Data	19	277/-	1990	10.1063/1.555872
O	rowB201206437	Electron Impact Electronic Excitation	EEX	R	O	0	1s22s22p4,3P	O(1s22s22p4,3P)	O(1s22s22p3nd,5Do) + e	e + O(1s22s22p4,3P) -> O(1s22s22p3nd,5Do) + e	eV	1E-16 cm^2	2012000470	R. R. Laher  F. R. Gilmore	Updated Excitation and Ionization Cross Sections for Electron Impact on Atomic Oxygen	J. Phys. Chem. Ref. Data	19	277/-	1990	10.1063/1.555872
O	rowB201206438	Electron Impact Electronic Excitation	EEX	R	O	0	1s22s22p4,3P	O(1s22s22p4,3P)	O(1s22s22p3nd,3Do) + e	e + O(1s22s22p4,3P) -> O(1s22s22p3nd,3Do) + e	eV	1E-16 cm^2	2012000470	R. R. Laher  F. R. Gilmore	Updated Excitation and Ionization Cross Sections for Electron Impact on Atomic Oxygen	J. Phys. Chem. Ref. Data	19	277/-	1990	10.1063/1.555872
O	rowB201206439	Electron Impact Electronic Excitation	EEX	R	O	0	1s22s22p4,3P	O(1s22s22p4,3P)	"O(1s22s22p33s"",3Do) + e"	"e + O(1s22s22p4,3P) -> O(1s22s22p33s"",3Do) + e"	eV	1E-16 cm^2	2012000470	R. R. Laher  F. R. Gilmore	Updated Excitation and Ionization Cross Sections for Electron Impact on Atomic Oxygen	J. Phys. Chem. Ref. Data	19	277/-	1990	10.1063/1.555872
O	rowB201206440	Electron Impact Electronic Excitation	EEX	R	O	0	1s22s22p4,3P	O(1s22s22p4,3P)	"O(1s22s22p33s"",1Do) + e"	"e + O(1s22s22p4,3P) -> O(1s22s22p33s"",1Do) + e"	eV	1E-16 cm^2	2012000470	R. R. Laher  F. R. Gilmore	Updated Excitation and Ionization Cross Sections for Electron Impact on Atomic Oxygen	J. Phys. Chem. Ref. Data	19	277/-	1990	10.1063/1.555872
O	rowB201206441	Electron Impact Electronic Excitation	EEX	R	O	0	1s22s22p4,3P	O(1s22s22p4,3P)	"O(1s22s22p33p"",3PDF) + e"	"e + O(1s22s22p4,3P) -> O(1s22s22p33p"",3PDF) + e"	eV	1E-16 cm^2	2012000470	R. R. Laher  F. R. Gilmore	Updated Excitation and Ionization Cross Sections for Electron Impact on Atomic Oxygen	J. Phys. Chem. Ref. Data	19	277/-	1990	10.1063/1.555872
O	rowB201206442	Electron Impact Electronic Excitation	EEX	R	O	0	1s22s22p4,3P	O(1s22s22p4,3P)	"O(1s22s22p33p"",1PDF) + e"	"e + O(1s22s22p4,3P) -> O(1s22s22p33p"",1PDF) + e"	eV	1E-16 cm^2	2012000470	R. R. Laher  F. R. Gilmore	Updated Excitation and Ionization Cross Sections for Electron Impact on Atomic Oxygen	J. Phys. Chem. Ref. Data	19	277/-	1990	10.1063/1.555872
O	rowB201206443	Electron Impact Electronic Excitation	EEX	R	O	0	1s22s22p4,3P	O(1s22s22p4,3P)	"O(1s22s22p33d"",3So) + e"	"e + O(1s22s22p4,3P) -> O(1s22s22p33d"",3So) + e"	eV	1E-16 cm^2	2012000470	R. R. Laher  F. R. Gilmore	Updated Excitation and Ionization Cross Sections for Electron Impact on Atomic Oxygen	J. Phys. Chem. Ref. Data	19	277/-	1990	10.1063/1.555872
O	rowB201206444	Electron Impact Electronic Excitation	EEX	R	O	0	1s22s22p4,3P	O(1s22s22p4,3P)	"O(1s22s22p33d"",3Po) + e"	"e + O(1s22s22p4,3P) -> O(1s22s22p33d"",3Po) + e"	eV	1E-16 cm^2	2012000470	R. R. Laher  F. R. Gilmore	Updated Excitation and Ionization Cross Sections for Electron Impact on Atomic Oxygen	J. Phys. Chem. Ref. Data	19	277/-	1990	10.1063/1.555872
O	rowB201206445	Electron Impact Electronic Excitation	EEX	R	O	0	1s22s22p4,3P	O(1s22s22p4,3P)	"O(1s22s22p33d"",3Do) + e"	"e + O(1s22s22p4,3P) -> O(1s22s22p33d"",3Do) + e"	eV	1E-16 cm^2	2012000470	R. R. Laher  F. R. Gilmore	Updated Excitation and Ionization Cross Sections for Electron Impact on Atomic Oxygen	J. Phys. Chem. Ref. Data	19	277/-	1990	10.1063/1.555872
O	rowB201206446	Electron Impact Electronic Excitation	EEX	R	O	0	1s22s22p4,3P	O(1s22s22p4,3P)	"O(1s22s22p33d"",3FGo) + e"	"e + O(1s22s22p4,3P) -> O(1s22s22p33d"",3FGo) + e"	eV	1E-16 cm^2	2012000470	R. R. Laher  F. R. Gilmore	Updated Excitation and Ionization Cross Sections for Electron Impact on Atomic Oxygen	J. Phys. Chem. Ref. Data	19	277/-	1990	10.1063/1.555872
O	rowB201206447	Electron Impact Electronic Excitation	EEX	R	O	0	1s22s22p4,3P	O(1s22s22p4,3P)	"O(1s22s22p33d"",1SPDFGo) + e"	"e + O(1s22s22p4,3P) -> O(1s22s22p33d"",1SPDFGo) + e"	eV	1E-16 cm^2	2012000470	R. R. Laher  F. R. Gilmore	Updated Excitation and Ionization Cross Sections for Electron Impact on Atomic Oxygen	J. Phys. Chem. Ref. Data	19	277/-	1990	10.1063/1.555872
O	rowB201206448	Electron Impact Electronic Excitation	EEX	R	O	0	1s22s22p4,3P	O(1s22s22p4,3P)	"O(1s22s22p34s"",3Do) + e"	"e + O(1s22s22p4,3P) -> O(1s22s22p34s"",3Do) + e"	eV	1E-16 cm^2	2012000470	R. R. Laher  F. R. Gilmore	Updated Excitation and Ionization Cross Sections for Electron Impact on Atomic Oxygen	J. Phys. Chem. Ref. Data	19	277/-	1990	10.1063/1.555872
O	rowB201206449	Electron Impact Electronic Excitation	EEX	R	O	0	1s22s22p4,3P	O(1s22s22p4,3P)	"O(1s22s22p34s"",1Do) + e"	"e + O(1s22s22p4,3P) -> O(1s22s22p34s"",1Do) + e"	eV	1E-16 cm^2	2012000470	R. R. Laher  F. R. Gilmore	Updated Excitation and Ionization Cross Sections for Electron Impact on Atomic Oxygen	J. Phys. Chem. Ref. Data	19	277/-	1990	10.1063/1.555872
O	rowB201206450	Electron Impact Electronic Excitation	EEX	R	O	0	1s22s22p4,3P	O(1s22s22p4,3P)	"O(1s22s22p34p"",3PDF) + e"	"e + O(1s22s22p4,3P) -> O(1s22s22p34p"",3PDF) + e"	eV	1E-16 cm^2	2012000470	R. R. Laher  F. R. Gilmore	Updated Excitation and Ionization Cross Sections for Electron Impact on Atomic Oxygen	J. Phys. Chem. Ref. Data	19	277/-	1990	10.1063/1.555872
O	rowB201206451	Electron Impact Electronic Excitation	EEX	R	O	0	1s22s22p4,3P	O(1s22s22p4,3P)	"O(1s22s22p34p"",1PDF) + e"	"e + O(1s22s22p4,3P) -> O(1s22s22p34p"",1PDF) + e"	eV	1E-16 cm^2	2012000470	R. R. Laher  F. R. Gilmore	Updated Excitation and Ionization Cross Sections for Electron Impact on Atomic Oxygen	J. Phys. Chem. Ref. Data	19	277/-	1990	10.1063/1.555872
O	rowB201206452	Electron Impact Electronic Excitation	EEX	R	O	0	1s22s22p4,3P	O(1s22s22p4,3P)	"O(1s22s22p34d"",3SPDo) + e"	"e + O(1s22s22p4,3P) -> O(1s22s22p34d"",3SPDo) + e"	eV	1E-16 cm^2	2012000470	R. R. Laher  F. R. Gilmore	Updated Excitation and Ionization Cross Sections for Electron Impact on Atomic Oxygen	J. Phys. Chem. Ref. Data	19	277/-	1990	10.1063/1.555872
O	rowB201206453	Electron Impact Electronic Excitation	EEX	R	O	0	1s22s22p4,3P	O(1s22s22p4,3P)	"O(1s22s22p34d"",3FGo) + e"	"e + O(1s22s22p4,3P) -> O(1s22s22p34d"",3FGo) + e"	eV	1E-16 cm^2	2012000470	R. R. Laher  F. R. Gilmore	Updated Excitation and Ionization Cross Sections for Electron Impact on Atomic Oxygen	J. Phys. Chem. Ref. Data	19	277/-	1990	10.1063/1.555872
O	rowB201206454	Electron Impact Electronic Excitation	EEX	R	O	0	1s22s22p4,3P	O(1s22s22p4,3P)	"O(1s22s22p34d"",1SPDFGo) + e"	"e + O(1s22s22p4,3P) -> O(1s22s22p34d"",1SPDFGo) + e"	eV	1E-16 cm^2	2012000470	R. R. Laher  F. R. Gilmore	Updated Excitation and Ionization Cross Sections for Electron Impact on Atomic Oxygen	J. Phys. Chem. Ref. Data	19	277/-	1990	10.1063/1.555872
O	rowB201206455	Electron Impact Electronic Excitation	EEX	R	O	0	1s22s22p4,3P	O(1s22s22p4,3P)	"O(1s22s22p3ns"",3Do) + e"	"e + O(1s22s22p4,3P) -> O(1s22s22p3ns"",3Do) + e"	eV	1E-16 cm^2	2012000470	R. R. Laher  F. R. Gilmore	Updated Excitation and Ionization Cross Sections for Electron Impact on Atomic Oxygen	J. Phys. Chem. Ref. Data	19	277/-	1990	10.1063/1.555872
O4+	rowB201206463	Electron Impact Electronic Excitation	EEX	R	O	1	1s22s12p1,1p1	O4+(1s22s12p1,1p1)	O4+(1s22p2,3P1) + e	e + O4+(1s22s12p1,1p1) -> O4+(1s22p2,3P1) + e	eV	1E-16 cm^2	2012000444	U. I. Safronova  A. S. Shlyaptseva	Cross Sections and rate coefficients for excitation of Δn=0 transitions in Be-like ions with 6≤Z≤54	ADNDT	60	1/-	1995	10.1006/adnd.1995.1003
O	rowB201206467	Electron Impact Electronic Excitation	EEX	R	O	0	1s22s22p4,3P	O(1s22s22p4,3P)	"O(1s22s22p3ns"",1Do) + e"	"e + O(1s22s22p4,3P) -> O(1s22s22p3ns"",1Do) + e"	eV	1E-16 cm^2	2012000470	R. R. Laher  F. R. Gilmore	Updated Excitation and Ionization Cross Sections for Electron Impact on Atomic Oxygen	J. Phys. Chem. Ref. Data	19	277/-	1990	10.1063/1.555872
O	rowB201206468	Electron Impact Electronic Excitation	EEX	R	O	0	1s22s22p4,3P	O(1s22s22p4,3P)	"O(1s22s22p3np"",3PDF) + e"	"e + O(1s22s22p4,3P) -> O(1s22s22p3np"",3PDF) + e"	eV	1E-16 cm^2	2012000470	R. R. Laher  F. R. Gilmore	Updated Excitation and Ionization Cross Sections for Electron Impact on Atomic Oxygen	J. Phys. Chem. Ref. Data	19	277/-	1990	10.1063/1.555872
O	rowB201206469	Electron Impact Electronic Excitation	EEX	R	O	0	1s22s22p4,3P	O(1s22s22p4,3P)	"O(1s22s22p3np"",1PDF) + e"	"e + O(1s22s22p4,3P) -> O(1s22s22p3np"",1PDF) + e"	eV	1E-16 cm^2	2012000470	R. R. Laher  F. R. Gilmore	Updated Excitation and Ionization Cross Sections for Electron Impact on Atomic Oxygen	J. Phys. Chem. Ref. Data	19	277/-	1990	10.1063/1.555872
O	rowB201206470	Electron Impact Electronic Excitation	EEX	R	O	0	1s22s22p4,3P	O(1s22s22p4,3P)	"O(1s22s22p3nd"",3SPDo) + e"	"e + O(1s22s22p4,3P) -> O(1s22s22p3nd"",3SPDo) + e"	eV	1E-16 cm^2	2012000470	R. R. Laher  F. R. Gilmore	Updated Excitation and Ionization Cross Sections for Electron Impact on Atomic Oxygen	J. Phys. Chem. Ref. Data	19	277/-	1990	10.1063/1.555872
O	rowB201206471	Electron Impact Electronic Excitation	EEX	R	O	0	1s22s22p4,3P	O(1s22s22p4,3P)	"O(1s22s22p3nd"",3FGo) + e"	"e + O(1s22s22p4,3P) -> O(1s22s22p3nd"",3FGo) + e"	eV	1E-16 cm^2	2012000470	R. R. Laher  F. R. Gilmore	Updated Excitation and Ionization Cross Sections for Electron Impact on Atomic Oxygen	J. Phys. Chem. Ref. Data	19	277/-	1990	10.1063/1.555872
O	rowB201206472	Electron Impact Electronic Excitation	EEX	R	O	0	1s22s22p4,3P	O(1s22s22p4,3P)	"O(1s22s22p3nd"",1SPDFGo) + e"	"e + O(1s22s22p4,3P) -> O(1s22s22p3nd"",1SPDFGo) + e"	eV	1E-16 cm^2	2012000470	R. R. Laher  F. R. Gilmore	Updated Excitation and Ionization Cross Sections for Electron Impact on Atomic Oxygen	J. Phys. Chem. Ref. Data	19	277/-	1990	10.1063/1.555872
O	rowB201206473	Electron Impact Electronic Excitation	EEX	R	O	0	1s22s22p4,3P	O(1s22s22p4,3P)	"O(1s22s22p33s"",3Po) + e"	"e + O(1s22s22p4,3P) -> O(1s22s22p33s"",3Po) + e"	eV	1E-16 cm^2	2012000470	R. R. Laher  F. R. Gilmore	Updated Excitation and Ionization Cross Sections for Electron Impact on Atomic Oxygen	J. Phys. Chem. Ref. Data	19	277/-	1990	10.1063/1.555872
O	rowB201206474	Electron Impact Electronic Excitation	EEX	R	O	0	1s22s22p4,3P	O(1s22s22p4,3P)	"O(1s22s22p33s"",1Po) + e"	"e + O(1s22s22p4,3P) -> O(1s22s22p33s"",1Po) + e"	eV	1E-16 cm^2	2012000470	R. R. Laher  F. R. Gilmore	Updated Excitation and Ionization Cross Sections for Electron Impact on Atomic Oxygen	J. Phys. Chem. Ref. Data	19	277/-	1990	10.1063/1.555872
O	rowB201206475	Electron Impact Electronic Excitation	EEX	R	O	0	1s22s22p4,3P	O(1s22s22p4,3P)	"O(1s22s22p33p"",3SPD) + e"	"e + O(1s22s22p4,3P) -> O(1s22s22p33p"",3SPD) + e"	eV	1E-16 cm^2	2012000470	R. R. Laher  F. R. Gilmore	Updated Excitation and Ionization Cross Sections for Electron Impact on Atomic Oxygen	J. Phys. Chem. Ref. Data	19	277/-	1990	10.1063/1.555872
O	rowB201206476	Electron Impact Electronic Excitation	EEX	R	O	0	1s22s22p4,3P	O(1s22s22p4,3P)	"O(1s22s22p33p"",1SPD) + e"	"e + O(1s22s22p4,3P) -> O(1s22s22p33p"",1SPD) + e"	eV	1E-16 cm^2	2012000470	R. R. Laher  F. R. Gilmore	Updated Excitation and Ionization Cross Sections for Electron Impact on Atomic Oxygen	J. Phys. Chem. Ref. Data	19	277/-	1990	10.1063/1.555872
O	rowB201206477	Electron Impact Electronic Excitation	EEX	R	O	0	1s22s22p4,3P	O(1s22s22p4,3P)	"O(1s22s22p33d"",3Po) + e"	"e + O(1s22s22p4,3P) -> O(1s22s22p33d"",3Po) + e"	eV	1E-16 cm^2	2012000470	R. R. Laher  F. R. Gilmore	Updated Excitation and Ionization Cross Sections for Electron Impact on Atomic Oxygen	J. Phys. Chem. Ref. Data	19	277/-	1990	10.1063/1.555872
O	rowB201206478	Electron Impact Electronic Excitation	EEX	R	O	0	1s22s22p4,3P	O(1s22s22p4,3P)	"O(1s22s22p33d"",3Do) + e"	"e + O(1s22s22p4,3P) -> O(1s22s22p33d"",3Do) + e"	eV	1E-16 cm^2	2012000470	R. R. Laher  F. R. Gilmore	Updated Excitation and Ionization Cross Sections for Electron Impact on Atomic Oxygen	J. Phys. Chem. Ref. Data	19	277/-	1990	10.1063/1.555872
O	rowB201206479	Electron Impact Electronic Excitation	EEX	R	O	0	1s22s22p4,3P	O(1s22s22p4,3P)	"O(1s22s22p33d"",3Fo) + e"	"e + O(1s22s22p4,3P) -> O(1s22s22p33d"",3Fo) + e"	eV	1E-16 cm^2	2012000470	R. R. Laher  F. R. Gilmore	Updated Excitation and Ionization Cross Sections for Electron Impact on Atomic Oxygen	J. Phys. Chem. Ref. Data	19	277/-	1990	10.1063/1.555872
O	rowB201206480	Electron Impact Electronic Excitation	EEX	R	O	0	1s22s22p4,3P	O(1s22s22p4,3P)	"O(1s22s22p33d"",1PDFo) + e"	"e + O(1s22s22p4,3P) -> O(1s22s22p33d"",1PDFo) + e"	eV	1E-16 cm^2	2012000470	R. R. Laher  F. R. Gilmore	Updated Excitation and Ionization Cross Sections for Electron Impact on Atomic Oxygen	J. Phys. Chem. Ref. Data	19	277/-	1990	10.1063/1.555872
O	rowB201206481	Electron Impact Electronic Excitation	EEX	R	O	0	1s22s22p4,3P	O(1s22s22p4,3P)	"O(1s22s22p34s"",3Po) + e"	"e + O(1s22s22p4,3P) -> O(1s22s22p34s"",3Po) + e"	eV	1E-16 cm^2	2012000470	R. R. Laher  F. R. Gilmore	Updated Excitation and Ionization Cross Sections for Electron Impact on Atomic Oxygen	J. Phys. Chem. Ref. Data	19	277/-	1990	10.1063/1.555872
