specie,record_number,process,QDB_process,type,element,ionic_state,initial_state_conf,initial_state,final_state,reaction_formula,x_unit,y_unit,reference_number,author,title_of_record,journal_name,volume_and_issue_No,page_number,date_of_publication
CO2,11099,dissociative ionization dissociation,EDS, V,CO2,0,,CO2 +0 ( ), C++O++O,CO2 + e --> C++O++O, eV,cm2,RN 2001V201, Shirai  T. Tabata  T. Tawara  H.,"ANALYTIC CROSS SECTIONS FOR ELECTRIC COLLISIONS WITH CO, CO2, AND H2O RELEVANT TO EDGE PLASMA IMPURITIES", Atomic Data and Nuclear Tables,79,143-184,2001
CO2,11095,dissociative ionization dissociation,EDS, V,CO2,0,,CO2 +0 ( ), C++O+O,CO2 + e --> C++O+O, eV,cm2,RN 2001V201, Shirai  T. Tabata  T. Tawara  H.,"ANALYTIC CROSS SECTIONS FOR ELECTRIC COLLISIONS WITH CO, CO2, AND H2O RELEVANT TO EDGE PLASMA IMPURITIES", Atomic Data and Nuclear Tables,79,143-184,2001
CO2,11091,dissociative ionization dissociation,EDS, V,CO2,0,,CO2 +0 ( ), CO++O,CO2 + e --> CO++O, eV,cm2,RN 2001V201, Shirai  T. Tabata  T. Tawara  H.,"ANALYTIC CROSS SECTIONS FOR ELECTRIC COLLISIONS WITH CO, CO2, AND H2O RELEVANT TO EDGE PLASMA IMPURITIES", Atomic Data and Nuclear Tables,79,143-184,2001
CO2,10102,dissociative ionization dissociation,EDS, E,CO2,0,,CO2 +0 ( ),CO++O+2e,CO2 + e --> CO++O+2e, eV,cm2,RN 1987E021, Orient  O.J. Srivastava  L.K.,"Electron impact ionisation of H2O, CO, CO2, and CH4", J. Phys. B,20,3923,1987
CO2,10304,elastic scattering,EEL, V,CO2,0,,CO2 +0 ( ),,CO2 + e --> (elastic scattering), eV,cm2,RN 2002V201, Itikawa  Y., Cross sections for electron collisions with carbon dioxide, J. Phys. Chem. Ref. Data,31,749,2002
CO2,11086,elestic scattering,, V,CO2,0,,CO2 +0 ( ),,CO2 + e --> (elastic scattering), eV,cm2,RN 2001V201, Shirai  T. Tabata  T. Tawara  H.,"ANALYTIC CROSS SECTIONS FOR ELECTRIC COLLISIONS WITH CO, CO2, AND H2O RELEVANT TO EDGE PLASMA IMPURITIES", Atomic Data and Nuclear Tables,79,143-184,2001
CO2,10305,momentum transfer,EMT, V,CO2,0,,CO2 +0 ( ),,CO2 + e --> (momentum transfer), eV,cm2,RN 2002V201, Itikawa  Y., Cross sections for electron collisions with carbon dioxide, J. Phys. Chem. Ref. Data,31,749,2002
CO2,11087,momentum transfer,EMT, V,CO2,0,,CO2 +0 ( ),,CO2 + e --> (momentum transfer), eV,cm2,RN 2001V201, Shirai  T. Tabata  T. Tawara  H.,"ANALYTIC CROSS SECTIONS FOR ELECTRIC COLLISIONS WITH CO, CO2, AND H2O RELEVANT TO EDGE PLASMA IMPURITIES", Atomic Data and Nuclear Tables,79,143-184,2001
CO2,10317,attachment dissociation,EDS, V,CO2,0,,CO2 +0 ( ), O-,CO2 + e --> O-, eV,cm2,RN 2002V201, Itikawa  Y., Cross sections for electron collisions with carbon dioxide, J. Phys. Chem. Ref. Data,31,749,2002
CO2,10313,ionization dissociation,EDS, V,CO2,0,,CO2 +0 ( ), O+,CO2 + e --> O+, eV,cm2,RN 2002V201, Itikawa  Y., Cross sections for electron collisions with carbon dioxide, J. Phys. Chem. Ref. Data,31,749,2002
CO2,11092,dissociative ionization dissociation,EDS, V,CO2,0,,CO2 +0 ( ), O+,CO2 + e --> O+, eV,cm2,RN 2001V201, Shirai  T. Tabata  T. Tawara  H.,"ANALYTIC CROSS SECTIONS FOR ELECTRIC COLLISIONS WITH CO, CO2, AND H2O RELEVANT TO EDGE PLASMA IMPURITIES", Atomic Data and Nuclear Tables,79,143-184,2001
CO2,10318,dissociation,EDS, V,CO2,0,,CO2 +0 ( ),O(1S),CO2 + e --> O(1S), eV,cm2,RN 2002V201, Itikawa  Y., Cross sections for electron collisions with carbon dioxide, J. Phys. Chem. Ref. Data,31,749,2002
CO2,11109,dissociative excitation dissociation,EDE, V,CO2,0,,CO2 +0 ( ),O(1S),CO2 + e --> O(1S), eV,cm2,RN 2001V201, Shirai  T. Tabata  T. Tawara  H.,"ANALYTIC CROSS SECTIONS FOR ELECTRIC COLLISIONS WITH CO, CO2, AND H2O RELEVANT TO EDGE PLASMA IMPURITIES", Atomic Data and Nuclear Tables,79,143-184,2001
CO2,10315,ionization dissociation,EDS, V,CO2,0,,CO2 +0 ( ),O2+,CO2 + e --> O2+, eV,cm2,RN 2002V201, Itikawa  Y., Cross sections for electron collisions with carbon dioxide, J. Phys. Chem. Ref. Data,31,749,2002
CO2,11100,dissociative ionization dissociation,EDS, V,CO2,0,,CO2 +0 ( ),O2+,CO2 + e --> O2+, eV,cm2,RN 2001V201, Shirai  T. Tabata  T. Tawara  H.,"ANALYTIC CROSS SECTIONS FOR ELECTRIC COLLISIONS WITH CO, CO2, AND H2O RELEVANT TO EDGE PLASMA IMPURITIES", Atomic Data and Nuclear Tables,79,143-184,2001
CO2,11093,dissociative ionization dissociation,EDS, V,CO2,0,,CO2 +0 ( ), O++C+O,CO2 + e --> O++C+O, eV,cm2,RN 2001V201, Shirai  T. Tabata  T. Tawara  H.,"ANALYTIC CROSS SECTIONS FOR ELECTRIC COLLISIONS WITH CO, CO2, AND H2O RELEVANT TO EDGE PLASMA IMPURITIES", Atomic Data and Nuclear Tables,79,143-184,2001
CO2,11097,dissociative ionization dissociation,EDS, V,CO2,0,,CO2 +0 ( ), O++CO+,CO2 + e --> O++CO+, eV,cm2,RN 2001V201, Shirai  T. Tabata  T. Tawara  H.,"ANALYTIC CROSS SECTIONS FOR ELECTRIC COLLISIONS WITH CO, CO2, AND H2O RELEVANT TO EDGE PLASMA IMPURITIES", Atomic Data and Nuclear Tables,79,143-184,2001
CO2,10103,dissociative ionization dissociation,EDS, E,CO2,0,,CO2 +0 ( ),O++C+O+2e,CO2 + e --> O++C+O+2e, eV,cm2,RN 1987E021, Orient  O.J. Srivastava  L.K.,"Electron impact ionisation of H2O, CO, CO2, and CH4", J. Phys. B,20,3923,1987
CO2,11111,emission dissociation,EDS, V,CO2,0,,CO2 +0 ( ), O,CO2 + e --> O(emission at 1304A), eV,cm2,RN 2001V201, Shirai  T. Tabata  T. Tawara  H.,"ANALYTIC CROSS SECTIONS FOR ELECTRIC COLLISIONS WITH CO, CO2, AND H2O RELEVANT TO EDGE PLASMA IMPURITIES", Atomic Data and Nuclear Tables,79,143-184,2001
CO2,10105,dissociative ionization dissociation,EDS, E,CO2,0,,CO2 +0 ( ),,CO2 + e --> (total ionization), eV,cm2,RN 1987E021, Orient  O.J. Srivastava  L.K.,"Electron impact ionisation of H2O, CO, CO2, and CH4", J. Phys. B,20,3923,1987
CO2,10310,ionization total,EIN, V,CO2,0,,CO2 +0 ( ),,CO2 + e --> (total ionization), eV,cm2,RN 2002V201, Itikawa  Y., Cross sections for electron collisions with carbon dioxide, J. Phys. Chem. Ref. Data,31,749,2002
CO2,11088,ionization,EIN, V,CO2,0,,CO2 +0 ( ),,CO2 + e --> (total ionization), eV,cm2,RN 2001V201, Shirai  T. Tabata  T. Tawara  H.,"ANALYTIC CROSS SECTIONS FOR ELECTRIC COLLISIONS WITH CO, CO2, AND H2O RELEVANT TO EDGE PLASMA IMPURITIES", Atomic Data and Nuclear Tables,79,143-184,2001
CO2,0,dissociative attachment,EDA, E,CO2,0,,CO2 +0 ( ),,CO2 + e --> (total negative-ion formation), eV,π a_o^2,RN 1965T201, Rapp  D. Briglia  D.D., Total Cross Sections for Ionization and Attachment in Gases by Electron Impact. II. NegativeIon Formation, J. Chem. Phys.,43,1480,1965
CO2,10303,total scattering,ETS, V,CO2,0,,CO2 +0 ( ),,CO2 + e --> (total scattering), eV,cm2,RN 2002V201, Itikawa  Y., Cross sections for electron collisions with carbon dioxide, J. Phys. Chem. Ref. Data,31,749,2002
CO2,11085,scattering,, V,CO2,0,,CO2 +0 ( ),,CO2 + e --> (total scattering), eV,cm2,RN 2001V201, Shirai  T. Tabata  T. Tawara  H.,"ANALYTIC CROSS SECTIONS FOR ELECTRIC COLLISIONS WITH CO, CO2, AND H2O RELEVANT TO EDGE PLASMA IMPURITIES", Atomic Data and Nuclear Tables,79,143-184,2001
SF3,11246,ionization,EIN, T,SF3,0,,SF3 +0 ( ),SF3+,SF3 + e --> SF3+, eV,cm2,RN 2000T204, Ali  M.A. Irikura  K.K. Kim  Y.-K.,Electron-impact total ionization cross sections of SFx(x=1-5), Int. J. Mass Spectrometry and Ion Phys.,201,187-195,2000
ClO,10585,excitation,ECX, T, ClO,0,X^2`Pi,ClO +0 ( X2Π ),ClO(1 2Δ),ClO(X2Π) + e --> ClO(1 2Δ), eV,cm2,RN 2000T201, Baluja  K.L. Mason  N.J. Morgan  L.A. Tennyson  J., Electron collisions with ClO using the R-matrix method, J. Phys. B,33,L677-L684,2000
ClO,10584,excitation,ECX, T, ClO,0,X^2`Pi,ClO +0 ( X2Π ),ClO(1 2Σ-),ClO(X2Π) + e --> ClO(1 2Σ-), eV,cm2,RN 2000T201, Baluja  K.L. Mason  N.J. Morgan  L.A. Tennyson  J., Electron collisions with ClO using the R-matrix method, J. Phys. B,33,L677-L684,2000
ClO,10587,excitation,ECX, T, ClO,0,X^2`Pi,ClO +0 ( X2Π ),ClO(1 2Σ+),ClO(X2Π) + e --> ClO(1 2Σ+), eV,cm2,RN 2000T201, Baluja  K.L. Mason  N.J. Morgan  L.A. Tennyson  J., Electron collisions with ClO using the R-matrix method, J. Phys. B,33,L677-L684,2000
ClO,10582,excitation,ECX, T, ClO,0,X^2`Pi,ClO +0 ( X2Π ),ClO(1 4Σ-),ClO(X2Π) + e --> ClO(1 4Σ-), eV,cm2,RN 2000T201, Baluja  K.L. Mason  N.J. Morgan  L.A. Tennyson  J., Electron collisions with ClO using the R-matrix method, J. Phys. B,33,L677-L684,2000
ClO,10586,excitation,ECX, T, ClO,0,X^2`Pi,ClO +0 ( X2Π ),ClO(2 4Σ-),ClO(X2Π) + e --> ClO(2 4Σ-), eV,cm2,RN 2000T201, Baluja  K.L. Mason  N.J. Morgan  L.A. Tennyson  J., Electron collisions with ClO using the R-matrix method, J. Phys. B,33,L677-L684,2000
ClO,10583,excitation,ECX, T, ClO,0,X^2`Pi,ClO +0 ( X2Π ),ClO(A 2Π),ClO(X2Π) + e --> ClO(A 2Π), eV,cm2,RN 2000T201, Baluja  K.L. Mason  N.J. Morgan  L.A. Tennyson  J., Electron collisions with ClO using the R-matrix method, J. Phys. B,33,L677-L684,2000
ClO,10581,elastic scattering,EEL, T, ClO,0,X ^2`Pi,ClO +0 ( X 2Π ),,ClO(X 2Π) + e --> (elastic scattering), eV,cm2,RN 2000T201, Baluja  K.L. Mason  N.J. Morgan  L.A. Tennyson  J., Electron collisions with ClO using the R-matrix method, J. Phys. B,33,L677-L684,2000
SiF3,11219,ionization,EIN, T,SiF3,0,,SiF3 +0 ( ),SiF3+,SiF3 + e --> SiF3+, eV,cm2,RN 1996T202, Hwang  W. Kim  Y.-K. Rudd  M.E., New model for electron-impact ionization cross sections of molecules, J. Chem. Phys.,104,2956,1996
CO,11067,dissociative ionization dissociation,EDS, V, CO,0,,CO +0 ( ), C+, CO + e --> C+, eV,cm2,RN 2001V201, Shirai  T. Tabata  T. Tawara  H.,"ANALYTIC CROSS SECTIONS FOR ELECTRIC COLLISIONS WITH CO, CO2, AND H2O RELEVANT TO EDGE PLASMA IMPURITIES", Atomic Data and Nuclear Tables,79,143-184,2001
CO,11071,dissociative ionization dissociation,EDS, V, CO,0,,CO +0 ( ),C2+,CO + e --> C2+, eV,cm2,RN 2001V201, Shirai  T. Tabata  T. Tawara  H.,"ANALYTIC CROSS SECTIONS FOR ELECTRIC COLLISIONS WITH CO, CO2, AND H2O RELEVANT TO EDGE PLASMA IMPURITIES", Atomic Data and Nuclear Tables,79,143-184,2001
CO,11079,dissociative excitation dissociation,EDE, V, CO,0,,CO +0 ( ),C(3P)+C(3P),CO + e --> C(3P)+C(3P), eV,cm2,RN 2001V201, Shirai  T. Tabata  T. Tawara  H.,"ANALYTIC CROSS SECTIONS FOR ELECTRIC COLLISIONS WITH CO, CO2, AND H2O RELEVANT TO EDGE PLASMA IMPURITIES", Atomic Data and Nuclear Tables,79,143-184,2001
CO,11081,dissociation emission,EDS, V, CO,0,,CO +0 ( ), C,CO + e --> C(emission at 1278-1280A), eV,cm2,RN 2001V201, Shirai  T. Tabata  T. Tawara  H.,"ANALYTIC CROSS SECTIONS FOR ELECTRIC COLLISIONS WITH CO, CO2, AND H2O RELEVANT TO EDGE PLASMA IMPURITIES", Atomic Data and Nuclear Tables,79,143-184,2001
CO,11083,dissociation emission,EDS, V, CO,0,,CO +0 ( ), C+,CO + e --> C+(emission at 1335A), eV,cm2,RN 2001V201, Shirai  T. Tabata  T. Tawara  H.,"ANALYTIC CROSS SECTIONS FOR ELECTRIC COLLISIONS WITH CO, CO2, AND H2O RELEVANT TO EDGE PLASMA IMPURITIES", Atomic Data and Nuclear Tables,79,143-184,2001
CO,11066,ionization,EIN, V, CO,0,,CO +0 ( ), CO+, CO + e --> CO+, eV,cm2,RN 2001V201, Shirai  T. Tabata  T. Tawara  H.,"ANALYTIC CROSS SECTIONS FOR ELECTRIC COLLISIONS WITH CO, CO2, AND H2O RELEVANT TO EDGE PLASMA IMPURITIES", Atomic Data and Nuclear Tables,79,143-184,2001
CO,11208,ionization,EIN, T, CO,0,,CO +0 ( ), CO+, CO + e --> CO+, eV,cm2,RN 1996T202, Hwang  W. Kim  Y.-K. Rudd  M.E., New model for electron-impact ionization cross sections of molecules, J. Chem. Phys.,104,2956,1996
CO,11069,ionization,EIN, V, CO,0,,CO +0 ( ),CO2+,CO + e --> CO2+, eV,cm2,RN 2001V201, Shirai  T. Tabata  T. Tawara  H.,"ANALYTIC CROSS SECTIONS FOR ELECTRIC COLLISIONS WITH CO, CO2, AND H2O RELEVANT TO EDGE PLASMA IMPURITIES", Atomic Data and Nuclear Tables,79,143-184,2001
CO,10099,dissociative ionization dissociation,EDS, E, CO,0,,CO +0 ( ),C++O+2e,CO + e --> C++O+2e, eV,cm2,RN 1987E021, Orient  O.J. Srivastava  L.K.,"Electron impact ionisation of H2O, CO, CO2, and CH4", J. Phys. B,20,3923,1987
CO,10097,ionization,EIN, E, CO,0,,CO +0 ( ),CO++2e,CO + e --> CO++2e, eV,cm2,RN 1987E021, Orient  O.J. Srivastava  L.K.,"Electron impact ionisation of H2O, CO, CO2, and CH4", J. Phys. B,20,3923,1987
CO,11049,excitation,ECX, V, CO,0,,CO +0 ( ),"CO(A 1Π,v=0)","CO + e --> CO(A 1Π,v=0)", eV,cm2,RN 2001V201, Shirai  T. Tabata  T. Tawara  H.,"ANALYTIC CROSS SECTIONS FOR ELECTRIC COLLISIONS WITH CO, CO2, AND H2O RELEVANT TO EDGE PLASMA IMPURITIES", Atomic Data and Nuclear Tables,79,143-184,2001
CO,11050,excitation,ECX, V, CO,0,,CO +0 ( ),"CO(A 1Π,v=1)","CO + e --> CO(A 1Π,v=1)", eV,cm2,RN 2001V201, Shirai  T. Tabata  T. Tawara  H.,"ANALYTIC CROSS SECTIONS FOR ELECTRIC COLLISIONS WITH CO, CO2, AND H2O RELEVANT TO EDGE PLASMA IMPURITIES", Atomic Data and Nuclear Tables,79,143-184,2001
CO,11051,excitation,ECX, V, CO,0,,CO +0 ( ),"CO(A 1Π,v=2)","CO + e --> CO(A 1Π,v=2)", eV,cm2,RN 2001V201, Shirai  T. Tabata  T. Tawara  H.,"ANALYTIC CROSS SECTIONS FOR ELECTRIC COLLISIONS WITH CO, CO2, AND H2O RELEVANT TO EDGE PLASMA IMPURITIES", Atomic Data and Nuclear Tables,79,143-184,2001
CO,11052,excitation,ECX, V, CO,0,,CO +0 ( ),"CO(A 1Π,v=3)","CO + e --> CO(A 1Π,v=3)", eV,cm2,RN 2001V201, Shirai  T. Tabata  T. Tawara  H.,"ANALYTIC CROSS SECTIONS FOR ELECTRIC COLLISIONS WITH CO, CO2, AND H2O RELEVANT TO EDGE PLASMA IMPURITIES", Atomic Data and Nuclear Tables,79,143-184,2001
CO,11053,excitation,ECX, V, CO,0,,CO +0 ( ),"CO(A 1Π,v=4)","CO + e --> CO(A 1Π,v=4)", eV,cm2,RN 2001V201, Shirai  T. Tabata  T. Tawara  H.,"ANALYTIC CROSS SECTIONS FOR ELECTRIC COLLISIONS WITH CO, CO2, AND H2O RELEVANT TO EDGE PLASMA IMPURITIES", Atomic Data and Nuclear Tables,79,143-184,2001
CO+,11073,excitation,ECX, V, CO,1,,CO +1 ( ),CO+(A 2Π),CO+ + e --> CO+(A 2Π), eV,cm2,RN 2001V201, Shirai  T. Tabata  T. Tawara  H.,"ANALYTIC CROSS SECTIONS FOR ELECTRIC COLLISIONS WITH CO, CO2, AND H2O RELEVANT TO EDGE PLASMA IMPURITIES", Atomic Data and Nuclear Tables,79,143-184,2001
CO,11058,excitation,ECX, V, CO,0,,CO +0 ( ),CO(a 3Π),CO + e --> CO(a 3Π), eV,cm2,RN 2001V201, Shirai  T. Tabata  T. Tawara  H.,"ANALYTIC CROSS SECTIONS FOR ELECTRIC COLLISIONS WITH CO, CO2, AND H2O RELEVANT TO EDGE PLASMA IMPURITIES", Atomic Data and Nuclear Tables,79,143-184,2001
CO,11055,excitation,ECX, V, CO,0,,CO +0 ( ),CO(B 1Σ+),CO + e --> CO(B 1Σ+), eV,cm2,RN 2001V201, Shirai  T. Tabata  T. Tawara  H.,"ANALYTIC CROSS SECTIONS FOR ELECTRIC COLLISIONS WITH CO, CO2, AND H2O RELEVANT TO EDGE PLASMA IMPURITIES", Atomic Data and Nuclear Tables,79,143-184,2001
CO+,11074,excitation,ECX, V, CO,1,,CO +1 ( ),CO+(B 2Σ+),CO+ + e --> CO+(B 2Σ+), eV,cm2,RN 2001V201, Shirai  T. Tabata  T. Tawara  H.,"ANALYTIC CROSS SECTIONS FOR ELECTRIC COLLISIONS WITH CO, CO2, AND H2O RELEVANT TO EDGE PLASMA IMPURITIES", Atomic Data and Nuclear Tables,79,143-184,2001
CO,11056,excitation,ECX, V, CO,0,,CO +0 ( ),CO(C 1Σ+),CO + e --> CO(C 1Σ+), eV,cm2,RN 2001V201, Shirai  T. Tabata  T. Tawara  H.,"ANALYTIC CROSS SECTIONS FOR ELECTRIC COLLISIONS WITH CO, CO2, AND H2O RELEVANT TO EDGE PLASMA IMPURITIES", Atomic Data and Nuclear Tables,79,143-184,2001
CO,11057,excitation,ECX, V, CO,0,,CO +0 ( ),CO(E 1Π),CO + e --> CO(E 1Π), eV,cm2,RN 2001V201, Shirai  T. Tabata  T. Tawara  H.,"ANALYTIC CROSS SECTIONS FOR ELECTRIC COLLISIONS WITH CO, CO2, AND H2O RELEVANT TO EDGE PLASMA IMPURITIES", Atomic Data and Nuclear Tables,79,143-184,2001
CO,11062,excitation emission,ECX, V, CO,0,,CO +0 ( ), CO,CO + e --> CO(emission at 1076A), eV,cm2,RN 2001V201, Shirai  T. Tabata  T. Tawara  H.,"ANALYTIC CROSS SECTIONS FOR ELECTRIC COLLISIONS WITH CO, CO2, AND H2O RELEVANT TO EDGE PLASMA IMPURITIES", Atomic Data and Nuclear Tables,79,143-184,2001
CO,11061,excitation emission,ECX, V, CO,0,,CO +0 ( ), CO,CO + e --> CO(emission at 1088A), eV,cm2,RN 2001V201, Shirai  T. Tabata  T. Tawara  H.,"ANALYTIC CROSS SECTIONS FOR ELECTRIC COLLISIONS WITH CO, CO2, AND H2O RELEVANT TO EDGE PLASMA IMPURITIES", Atomic Data and Nuclear Tables,79,143-184,2001
CO,11060,excitation emission,ECX, V, CO,0,,CO +0 ( ), CO,CO + e --> CO(emission at 1150A), eV,cm2,RN 2001V201, Shirai  T. Tabata  T. Tawara  H.,"ANALYTIC CROSS SECTIONS FOR ELECTRIC COLLISIONS WITH CO, CO2, AND H2O RELEVANT TO EDGE PLASMA IMPURITIES", Atomic Data and Nuclear Tables,79,143-184,2001
CO,11063,excitation emission,ECX, V, CO,0,,CO +0 ( ), CO,CO + e --> CO(emission at 1270-2000A), eV,cm2,RN 2001V201, Shirai  T. Tabata  T. Tawara  H.,"ANALYTIC CROSS SECTIONS FOR ELECTRIC COLLISIONS WITH CO, CO2, AND H2O RELEVANT TO EDGE PLASMA IMPURITIES", Atomic Data and Nuclear Tables,79,143-184,2001
CO,11059,excitation emission,ECX, V, CO,0,,CO +0 ( ), CO,CO + e --> CO(emission at 1597A), eV,cm2,RN 2001V201, Shirai  T. Tabata  T. Tawara  H.,"ANALYTIC CROSS SECTIONS FOR ELECTRIC COLLISIONS WITH CO, CO2, AND H2O RELEVANT TO EDGE PLASMA IMPURITIES", Atomic Data and Nuclear Tables,79,143-184,2001
CO,11078,dissociation emission,EDS, V, CO,0,,CO +0 ( ),,CO + e --> CO+(emission at 1800-3200A), eV,cm2,RN 2001V201, Shirai  T. Tabata  T. Tawara  H.,"ANALYTIC CROSS SECTIONS FOR ELECTRIC COLLISIONS WITH CO, CO2, AND H2O RELEVANT TO EDGE PLASMA IMPURITIES", Atomic Data and Nuclear Tables,79,143-184,2001
CO,11076,dissociation emission,EDS, V, CO,0,,CO +0 ( ),,CO + e --> CO+(emission at 2190A), eV,cm2,RN 2001V201, Shirai  T. Tabata  T. Tawara  H.,"ANALYTIC CROSS SECTIONS FOR ELECTRIC COLLISIONS WITH CO, CO2, AND H2O RELEVANT TO EDGE PLASMA IMPURITIES", Atomic Data and Nuclear Tables,79,143-184,2001
CO,11064,excitation emission,ECX, V, CO,0,,CO +0 ( ), CO,CO + e --> CO(emission at 2389A), eV,cm2,RN 2001V201, Shirai  T. Tabata  T. Tawara  H.,"ANALYTIC CROSS SECTIONS FOR ELECTRIC COLLISIONS WITH CO, CO2, AND H2O RELEVANT TO EDGE PLASMA IMPURITIES", Atomic Data and Nuclear Tables,79,143-184,2001
CO,11077,dissociation emission,EDS, V, CO,0,,CO +0 ( ),,CO + e --> CO+(emission at 3000-6500A), eV,cm2,RN 2001V201, Shirai  T. Tabata  T. Tawara  H.,"ANALYTIC CROSS SECTIONS FOR ELECTRIC COLLISIONS WITH CO, CO2, AND H2O RELEVANT TO EDGE PLASMA IMPURITIES", Atomic Data and Nuclear Tables,79,143-184,2001
CO+,11075,dissociation emission,EDS, V, CO,1,,CO +1 ( ),,CO+ + e --> CO+(emission at 4011A), eV,cm2,RN 2001V201, Shirai  T. Tabata  T. Tawara  H.,"ANALYTIC CROSS SECTIONS FOR ELECTRIC COLLISIONS WITH CO, CO2, AND H2O RELEVANT TO EDGE PLASMA IMPURITIES", Atomic Data and Nuclear Tables,79,143-184,2001
CO,11054,excitation,ECX, V, CO,0,,CO +0 ( ),CO(I 1Σ-),CO + e --> CO(I 1Σ-), eV,cm2,RN 2001V201, Shirai  T. Tabata  T. Tawara  H.,"ANALYTIC CROSS SECTIONS FOR ELECTRIC COLLISIONS WITH CO, CO2, AND H2O RELEVANT TO EDGE PLASMA IMPURITIES", Atomic Data and Nuclear Tables,79,143-184,2001
CO,11047,vibrational excitation,EVX, V, CO,0,,CO +0 ( ),CO(v=1),CO + e --> CO(v=1), eV,cm2,RN 2001V201, Shirai  T. Tabata  T. Tawara  H.,"ANALYTIC CROSS SECTIONS FOR ELECTRIC COLLISIONS WITH CO, CO2, AND H2O RELEVANT TO EDGE PLASMA IMPURITIES", Atomic Data and Nuclear Tables,79,143-184,2001
CO,11152,vibrational exitation,, E, CO,0,,CO +0 ( ),CO(v=1),CO + e --> CO(v=1), eV,cm2,RN 2002E201, Brunger  M.J. Buckman  S.J.," Electron-molecule scattering cross-sections, I.", Physics Reports,357,215-418,2002
CO,11153,vibrational exitation,, E, CO,0,,CO +0 ( ),CO(v=1),CO + e --> CO(v=1), eV,cm2,RN 2002E201, Brunger  M.J. Buckman  S.J.," Electron-molecule scattering cross-sections, I.", Physics Reports,357,215-418,2002
CO,11154,vibrational exitation,, E, CO,0,,CO +0 ( ),CO(v=1),CO + e --> CO(v=1), eV,cm2,RN 2002E201, Brunger  M.J. Buckman  S.J.," Electron-molecule scattering cross-sections, I.", Physics Reports,357,215-418,2002
CO,11155,vibrational exitation,, E, CO,0,,CO +0 ( ),CO(v=1),CO + e --> CO(v=1), eV,cm2,RN 2002E201, Brunger  M.J. Buckman  S.J.," Electron-molecule scattering cross-sections, I.", Physics Reports,357,215-418,2002
CO+,11072,excitation,ECX, V, CO,1,,CO +1 ( ),CO+(X 2Σ+),CO+ + e --> CO+(X 2Σ+), eV,cm2,RN 2001V201, Shirai  T. Tabata  T. Tawara  H.,"ANALYTIC CROSS SECTIONS FOR ELECTRIC COLLISIONS WITH CO, CO2, AND H2O RELEVANT TO EDGE PLASMA IMPURITIES", Atomic Data and Nuclear Tables,79,143-184,2001
CO,11045,elastic scattering,EEL, V, CO,0,,CO +0 ( ),, CO + e --> (elastric scattering), eV,cm2,RN 2001V201, Shirai  T. Tabata  T. Tawara  H.,"ANALYTIC CROSS SECTIONS FOR ELECTRIC COLLISIONS WITH CO, CO2, AND H2O RELEVANT TO EDGE PLASMA IMPURITIES", Atomic Data and Nuclear Tables,79,143-184,2001
CO,11046,momentum transfer,EMT, V, CO,0,,CO +0 ( ),, CO + e --> (momemtum transfer), eV,cm2,RN 2001V201, Shirai  T. Tabata  T. Tawara  H.,"ANALYTIC CROSS SECTIONS FOR ELECTRIC COLLISIONS WITH CO, CO2, AND H2O RELEVANT TO EDGE PLASMA IMPURITIES", Atomic Data and Nuclear Tables,79,143-184,2001
CO,11068,dissociative ionization dissociation,EDS, V, CO,0,,CO +0 ( ), O+, CO + e --> O+, eV,cm2,RN 2001V201, Shirai  T. Tabata  T. Tawara  H.,"ANALYTIC CROSS SECTIONS FOR ELECTRIC COLLISIONS WITH CO, CO2, AND H2O RELEVANT TO EDGE PLASMA IMPURITIES", Atomic Data and Nuclear Tables,79,143-184,2001
CO,11080,dissociative excitation dissociation,EDE, V, CO,0,,CO +0 ( ),O(1S),CO + e --> O(1S), eV,cm2,RN 2001V201, Shirai  T. Tabata  T. Tawara  H.,"ANALYTIC CROSS SECTIONS FOR ELECTRIC COLLISIONS WITH CO, CO2, AND H2O RELEVANT TO EDGE PLASMA IMPURITIES", Atomic Data and Nuclear Tables,79,143-184,2001
CO,11070,dissociative ionization dissociation,EDS, V, CO,0,,CO +0 ( ),O2+,CO + e --> O2+, eV,cm2,RN 2001V201, Shirai  T. Tabata  T. Tawara  H.,"ANALYTIC CROSS SECTIONS FOR ELECTRIC COLLISIONS WITH CO, CO2, AND H2O RELEVANT TO EDGE PLASMA IMPURITIES", Atomic Data and Nuclear Tables,79,143-184,2001
CO,10098,dissociative ionization dissociation,EDS, E, CO,0,,CO +0 ( ),O++C+2e,CO + e --> O++C+2e, eV,cm2,RN 1987E021, Orient  O.J. Srivastava  L.K.,"Electron impact ionisation of H2O, CO, CO2, and CH4", J. Phys. B,20,3923,1987
CO,11082,dissociation emission,EDS, V, CO,0,,CO +0 ( ), O,CO + e --> O(emission at 1304A), eV,cm2,RN 2001V201, Shirai  T. Tabata  T. Tawara  H.,"ANALYTIC CROSS SECTIONS FOR ELECTRIC COLLISIONS WITH CO, CO2, AND H2O RELEVANT TO EDGE PLASMA IMPURITIES", Atomic Data and Nuclear Tables,79,143-184,2001
CO,11084,dissociation emission,EDS, V, CO,0,,CO +0 ( ), O,CO + e --> O(emission at 8447A), eV,cm2,RN 2001V201, Shirai  T. Tabata  T. Tawara  H.,"ANALYTIC CROSS SECTIONS FOR ELECTRIC COLLISIONS WITH CO, CO2, AND H2O RELEVANT TO EDGE PLASMA IMPURITIES", Atomic Data and Nuclear Tables,79,143-184,2001
